rho	8.0105	8.5105	9.0105	9.5105	10.0105	10.5105	11.0105	11.5105	12.0105	12.5105	13.0105	13.5105	14.0105	14.5105	15.0105	15.5105	16.0105	16.511
0.0	6.541108123652783e+19	6.5987427120158474e+19	6.699652407830733e+19	6.4824727662752965e+19	6.627745405569407e+19	6.649844031811612e+19	6.545884046943304e+19	6.6030581319164985e+19	6.740085820013357e+19	6.686936240953109e+19	6.844308205405778e+19	6.7578762835133e+19	6.737049040721269e+19	6.775212249966954e+19	6.747122472418643e+19	7.10232427942285e+19	6.8763328394127925e+19	6.773854521860916e+19
0.01	6.5352048331274e+19	6.594118893298382e+19	6.695772795708259e+19	6.4847792189927014e+19	6.6188011198660805e+19	6.6419362269524435e+19	6.549236718366672e+19	6.605980560757797e+19	6.72777650151628e+19	6.6807201973143675e+19	6.837759574651019e+19	6.7554455410448695e+19	6.733003945947762e+19	6.769691245955309e+19	6.723038089018187e+19	7.073957108851371e+19	6.873723146461014e+19	6.769296463384171e+19
0.02	6.527919734563442e+19	6.588453122523821e+19	6.691010756610805e+19	6.487324438842781e+19	6.608101453938083e+19	6.6321568522506805e+19	6.552969117032848e+19	6.609053370494293e+19	6.712950888761031e+19	6.672926285382587e+19	6.829629890966079e+19	6.751950687280246e+19	6.7278136947848815e+19	6.7627727932302344e+19	6.694770484560846e+19	7.040055404551015e+19	6.870010376865733e+19	6.76309702998393e+19
0.03	6.519368409707833e+19	6.581844837719899e+19	6.68544952382662e+19	6.4900813224692515e+19	6.5958016254608695e+19	6.620643084023355e+19	6.557032451345247e+19	6.612234865363821e+19	6.695816626826961e+19	6.663679679223987e+19	6.820044023381448e+19	6.747443698007962e+19	6.721556811174949e+19	6.754567863964838e+19	6.662664930700857e+19	7.000994161086363e+19	6.865254009577446e+19	6.755345884397874e+19
0.04	6.509675002932833e+19	6.574398411954848e+19	6.679175893557939e+19	6.493024983944804e+19	6.582065786152604e+19	6.607543818031422e+19	6.561379441880656e+19	6.615486280903266e+19	6.6765943116560785e+19	6.65311347681452e+19	6.809133273106921e+19	6.741982067615857e+19	6.714318521679934e+19	6.745194134761074e+19	6.62709296151589e+19	6.9571791811292406e+19	6.8595184627024e+19	6.74614083616316e+19
0.05	6.49897082850332e+19	6.566221810113176e+19	6.672279086709552e+19	6.496132385300914e+19	6.567065486320532e+19	6.593018300296257e+19	6.565964059230086e+19	6.6187714524177555e+19	6.655515495388644e+19	6.641367133524915e+19	6.7970338835244245e+19	6.735627899099718e+19	6.70618965176319e+19	6.734774565612113e+19	6.588449737071758e+19	6.9090445949333135e+19	6.852872019805494e+19	6.735586590072867e+19
0.06	6.487392904421556e+19	6.5574252434840764e+19	6.664849611732521e+19	6.499381950746252e+19	6.5509780552050926e+19	6.577234647084564e+19	6.570741264087523e+19	6.622056475102591e+19	6.632820546318096e+19	6.628584863136869e+19	6.783885521461275e+19	6.728446969767157e+19	6.6972654614841704e+19	6.723435958864022e+19	6.5471509898130915e+19	6.857049999916999e+19	6.845385764274401e+19	6.72379347009651e+19
0.07	6.475082420313681e+19	6.54811983189179e+19	6.656978137957491e+19	6.502753170513116e+19	6.533984902898386e+19	6.5603682545294655e+19	6.575666755055408e+19	6.625309361987359e+19	6.6087563681056055e+19	6.61491401683581e+19	6.769829742256491e+19	6.720507780583477e+19	6.687644429160223e+19	6.711307507990134e+19	6.503629539281399e+19	6.801677195889643e+19	6.83713253051215e+19	6.710876127466591e+19
0.08	6.46218314900949e+19	6.538416283427983e+19	6.6487543891570835e+19	6.506226200142298e+19	6.516269752571583e+19	6.542600100870394e+19	6.580696728921281e+19	6.628499705223609e+19	6.583573988007423e+19	6.600503451776238e+19	6.755008452385376e+19	6.711880597446587e+19	6.6774269933793075e+19	6.698519346686285e+19	6.458331374580849e+19	6.743426502152616e+19	6.828185880345485e+19	6.696952241982878e+19
0.09	6.4488398139139604e+19	6.5284236022236406e+19	6.640266067361269e+19	6.509781460930129e+19	6.49801681504462e+19	6.524114947398183e+19	6.58578765747712e+19	6.631598345629948e+19	6.557526029673959e+19	6.58550190208889e+19	6.7395623846133465e+19	6.7026364930642076e+19	6.666714265695048e+19	6.685201109572206e+19	6.411711320536729e+19	6.6828126560751165e+19	6.8186191127026926e+19	6.682141226057969e+19
0.1	6.435196426868977e+19	6.51824783507123e+19	6.631597817167834e+19	6.513399247195567e+19	6.4794089212422185e+19	6.505099447809559e+19	6.590896084294356e+19	6.634577054833183e+19	6.530864092376367e+19	6.57005636651355e+19	6.723629601722822e+19	6.692846398497515e+19	6.655606728301049e+19	6.671480516582477e+19	6.36422832213295e+19	6.6203603084908675e+19	6.808504314300174e+19	6.666562941572087e+19
0.11	6.421394613831259e+19	6.50799086802619e+19	6.6228302408961745e+19	6.517059345957108e+19	6.4606256316469395e+19	6.4857401796977476e+19	6.595978444228576e+19	6.637408233793994e+19	6.503836065044424e+19	6.554310528106903e+19	6.707344045710204e+19	6.682580173791102e+19	6.644202932851824e+19	6.6574819938818925e+19	6.316340401846037e+19	6.55659914889546e+19	6.797911458758108e+19	6.6503364401641325e+19
0.12	6.407571948206522e+19	6.497749284328529e+19	6.614038974884763e+19	6.520740674515568e+19	6.441841345300882e+19	6.466221616190135e+19	6.600990907803778e+19	6.640064630975095e+19	6.476683409942755e+19	6.538403222596213e+19	6.690834149900544e+19	6.671905707386387e+19	6.632598218251476e+19	6.643325344776439e+19	6.268499364951772e+19	6.4920587122422e+19	6.786907561215794e+19	6.633578738100781e+19
0.13	6.3938603139266716e+19	6.487613295041991e+19	6.605293836992993e+19	6.524420941297014e+19	6.423223434026509e+19	6.446724060111744e+19	6.6058892520155824e+19	6.642519082893212e+19	6.449638456812741e+19	6.522466972828574e+19	6.674221531598966e+19	6.660888054174188e+19	6.620883466546746e+19	6.6291244845436715e+19	6.221145347611394e+19	6.427262938244852e+19	6.775555895114035e+19	6.6164036372737655e+19
0.14	6.380384322181808e+19	6.477665753663731e+19	6.596658054904967e+19	6.5280763351001055e+19	6.404930430127876e+19	6.4274215672985125e+19	6.6106287584948445e+19	6.644744279289322e+19	6.4229217534769095e+19	6.506626607306892e+19	6.65761978262762e+19	6.649588622042073e+19	6.609143916919214e+19	6.614986253310136e+19	6.1747013202520605e+19	6.362724572445072e+19	6.763915277333817e+19	6.598920604117842e+19
0.15	6.367259806967335e+19	6.467981265573596e+19	6.588187584125744e+19	6.531681247594623e+19	6.3871102976951304e+19	6.408479889575596e+19	6.61516413939003e+19	6.6467125546524156e+19	6.396739522850752e+19	6.490997980918902e+19	6.641133374337232e+19	6.638064416579973e+19	6.597458058067062e+19	6.601009320998892e+19	6.129567673098898e+19	6.298939514736698e+19	6.7520394273099055e+19	6.581233718260908e+19
0.16	6.354592425142878e+19	6.458625402538091e+19	6.579930523596417e+19	6.535208033519475e+19	6.369898818584699e+19	6.390054471210914e+19	6.619449490760999e+19	6.648395707337871e+19	6.3712812786637685e+19	6.475686815579874e+19	6.624856692407574e+19	6.626367353194962e+19	6.585896618915417e+19	6.587283197910176e+19	6.086117020412484e+19	6.236381234381412e+19	6.739976405060366e+19	6.563440702465511e+19
0.17	6.342476386408566e+19	6.44965403153947e+19	6.571926635634854e+19	6.5386268125180125e+19	6.35341812403297e+19	6.3722885351102644e+19	6.623438272734507e+19	6.649764847033751e+19	6.34671765264107e+19	6.460787677566075e+19	6.608873214959126e+19	6.6145436452338295e+19	6.574521676538506e+19	6.5738873636456e+19	6.044689363935399e+19	6.175495379690707e+19	6.727768132280137e+19	6.545632044856504e+19
0.18	6.330993337407348e+19	6.4411127659578925e+19	6.564206975446012e+19	6.541905315922684e+19	6.337775401577651e+19	6.3553112964099285e+19	6.627083315158285e+19	6.6507902708476215e+19	6.323198484204366e+19	6.446383106782218e+19	6.593254845212112e+19	6.602633275810304e+19	6.56338589839486e+19	6.560890525823877e+19	6.005587753458713e+19	6.116694714547821e+19	6.715449999734985e+19	6.5278902235293925e+19
0.19	6.320211422022063e+19	6.4330365455990645e+19	6.556793633766318e+19	6.545008781060663e+19	6.323061804460553e+19	6.339236341253876e+19	6.630336847014332e+19	6.651441367815996e+19	6.300851219795072e+19	6.4325429110775415e+19	6.578061407198796e+19	6.590669559884884e+19	6.552531933486683e+19	6.548350018362396e+19	5.96907457289354e+19	6.060354512126648e+19	6.7030505631642665e+19	6.510289042385528e+19
0.2	6.310184536866799e+19	6.425449350252103e+19	6.549699594348574e+19	6.547899894806269e+19	6.309351586987941e+19	6.324160207269469e+19	6.6331505474208965e+19	6.651686551182302e+19	6.279779662710006e+19	6.419323636028454e+19	6.5633403099356365e+19	6.578678801762231e+19	6.5419919639135306e+19	6.536311347035612e+19	5.935368563868341e+19	6.0068085282059715e+19	6.690591328767179e+19	6.4928930854537535e+19
0.21	6.300951797039514e+19	6.418364049416357e+19	6.542928706006463e+19	6.550538787170046e+19	6.296701484520886e+19	6.310161199501584e+19	6.635475615675078e+19	6.651493217353677e+19	6.260063106027069e+19	6.406768217400513e+19	6.5491263820905095e+19	6.566680051581489e+19	6.531787424600174e+19	6.5248078876082184e+19	5.904642676276235e+19	5.956345662457133e+19	6.678086628123335e+19	6.475757295058231e+19
0.22	6.2925372225261e+19	6.411782388600529e+19	6.536475766880616e+19	6.55288307470937e+19	6.285150351019506e+19	6.2972984713292915e+19	6.6372628574735696e+19	6.650827730036627e+19	6.24175587108229e+19	6.3949058198798524e+19	6.535441875651629e+19	6.55468496261553e+19	6.521928894873145e+19	6.513860739141154e+19	5.877022807470307e+19	5.909207396508483e+19	6.665543581108512e+19	6.458926677025023e+19
0.23	6.2849496503934116e+19	6.4056951102327235e+19	6.530326716525489e+19	6.554887952500005e+19	6.274719060597424e+19	6.2856113942565675e+19	6.638462784203953e+19	6.649655427675925e+19	6.224887262473497e+19	6.383751861743561e+19	6.522296633546894e+19	6.542697749316522e+19	6.5124161612076515e+19	6.5034787321605595e+19	5.8525874604722995e+19	5.865586073377045e+19	6.652962144039054e+19	6.442436133748521e+19
0.24	6.278182872288825e+19	6.400082204797383e+19	6.524458929417662e+19	6.556506332353975e+19	6.265410672633438e+19	6.275119233612024e+19	6.639025722032178e+19	6.647940651985912e+19	6.2094619382506775e+19	6.373308221063275e+19	6.5096884127068406e+19	6.5307152441028215e+19	6.503238446050547e+19	6.493658588358618e+19	5.831368318447439e+19	5.825624055271856e+19	6.6403352389487804e+19	6.426310423439773e+19
0.25	6.2722159910138724e+19	6.394913285411796e+19	6.518841601619851e+19	6.557689023942069e+19	6.257210852948261e+19	6.26582113936615e+19	6.638901927427073e+19	6.645646795077589e+19	6.195460681421279e+19	6.363563614965179e+19	6.497603350842279e+19	6.518727048942402e+19	6.494374793341582e+19	6.484385225466696e+19	5.8133516997800346e+19	5.7894137673380086e+19	6.6276489586093466e+19	6.4105642413423985e+19
0.26	6.267013984312452e+19	6.390148076752394e+19	6.513436220666978e+19	6.558384954516924e+19	6.2500885367126884e+19	6.257696452801772e+19	6.638041705765144e+19	6.642736362455448e+19	6.1828415467931255e+19	6.35449413956885e+19	6.4860165623399465e+19	6.506715775915558e+19	6.485794597392947e+19	6.475632198014979e+19	5.798480827310724e+19	5.756998605275709e+19	6.61488284068978e+19	6.395202416223307e+19
0.27	6.262528458759903e+19	6.385737007120852e+19	6.508197107328739e+19	6.55854142207139e+19	6.243996812427915e+19	6.250705321029515e+19	6.63639552974926e+19	6.639171048992573e+19	6.171541346120613e+19	6.346063954660852e+19	6.4748928462720655e+19	6.494657369203007e+19	6.477458258321184e+19	6.467362261980012e+19	5.786658818428575e+19	5.728374656589231e+19	6.6020102033569464e+19	6.380220213122938e+19
0.28	6.258698571991345e+19	6.381621890577658e+19	6.503072016797591e+19	6.558104376040956e+19	6.2388740007995924e+19	6.24478960272743e+19	6.633914154553135e+19	6.6349118248966685e+19	6.161477425069466e+19	6.338226094077567e+19	6.464187487651538e+19	6.482521499407561e+19	6.469317944400876e+19	6.459528048924643e+19	5.777752281171836e+19	5.703493160010285e+19	6.588998533686027e+19	6.3656037312766575e+19
0.29	6.255452097666227e+19	6.377736684535576e+19	6.498002786086776e+19	6.557018719098947e+19	6.234644897855486e+19	6.239874040405801e+19	6.6305487268665475e+19	6.629919028658977e+19	6.152549678122226e+19	6.330923380305216e+19	6.453847131802504e+19	6.470272019834164e+19	6.46131843963647e+19	6.452072833246567e+19	5.771595386263205e+19	5.682263606662827e+19	6.575809919518062e+19	6.3513303843799876e+19
0.3	6.252706604685972e+19	6.374008307052718e+19	6.49292601402433e+19	6.555228623221782e+19	6.231222148410078e+19	6.235867667331447e+19	6.626250885359047e+19	6.6241524640355836e+19	6.144642742525866e+19	6.324089420053296e+19	6.443810711085406e+19	6.4578674733718585e+19	6.4533980535939285e+19	6.444931374644521e+19	5.767994276572944e+19	5.6645573707145404e+19	6.562401514902536e+19	6.337369449035859e+19
0.31	6.2503707203644785e+19	6.370357497336655e+19	6.4877737602026865e+19	6.552677853035767e+19	6.2285077140619534e+19	6.2326654113166434e+19	6.6209728504949236e+19	6.617571498248271e+19	6.137628309892097e+19	6.317649656584957e+19	6.434010403217442e+19	6.445261637975606e+19	6.445489570119585e+19	6.438030816940223e+19	5.766731673847948e+19	5.6502117471228985e+19	6.5487260290228765e+19	6.3236826663432765e+19
0.32	6.248345446538816e+19	6.366699702691725e+19	6.482474249582884e+19	6.549310089503884e+19	6.226394399348266e+19	6.230149853137106e+19	6.6146675021092045e+19	6.61013515880936e+19	6.131367494100285e+19	6.311522454420778e+19	6.424372601037558e+19	6.432404098456191e+19	6.437521211977547e+19	6.431291623986165e+19	5.767571547191601e+19	5.6390342697566224e+19	6.534732228538892e+19	6.310224881195525e+19
0.33	6.246525497983739e+19	6.3629459753174745e+19	6.476952570136555e+19	6.545069247269456e+19	6.224767400426787e+19	6.228193094556727e+19	6.607288443682745e+19	6.601802226669451e+19	6.125713196571166e+19	6.305620192656066e+19	6.414818874727049e+19	6.419240832358664e+19	6.429417599596317e+19	6.424628533551009e+19	5.770263717879095e+19	5.630807184401418e+19	6.5203654435992584e+19	6.296944703959363e+19
0.34	6.2448006338875924e+19	6.359003862986333e+19	6.471131351904116e+19	6.5398997794334564e+19	6.22350584259541e+19	6.2266586898715025e+19	6.5987900528200696e+19	6.592531323753791e+19	6.1205124144973095e+19	6.299850344496587e+19	6.405266909142411e+19	6.40571479813351e+19	6.421100683933782e+19	6.417951510783396e+19	5.774548289530787e+19	5.62529195736404e+19	6.505568068375474e+19	6.283785179790083e+19
0.35000000000000003	6.243056955440391e+19	6.354778278662999e+19	6.464931417109832e+19	6.533746964184839e+19	6.2224842759220265e+19	6.2254035955127935e+19	6.5891275180221325e+19	6.582280993384446e+19	6.1156084438556746e+19	6.29411652263838e+19	6.395631400956992e+19	6.3917665145578e+19	6.412490635825878e+19	6.411166684069699e+19	5.780159810182623e+19	5.622233710749219e+19	6.4902800478310105e+19	6.270684451865389e+19
0.36	6.241178145623825e+19	6.3501723355337564e+19	6.4582723924524515e+19	6.526557168503391e+19	6.221574102035996e+19	6.224280094454462e+19	6.578256862442112e+19	6.571009772572602e+19	6.1108429365475295e+19	6.288319472683991e+19	6.385824902646951e+19	6.377334621408613e+19	6.403506676940181e+19	6.404177247758729e+19	5.786831092096988e+19	5.621365489021562e+19	6.474439343539736e+19	6.257576406237266e+19
0.37	6.239046630898787e+19	6.345088135632672e+19	6.451073276326962e+19	6.5182780850806686e+19	6.220644909495659e+19	6.223137655755899e+19	6.566134955899756e+19	6.5586762556954616e+19	6.1060577793429905e+19	6.282357999770672e+19	6.375758602892438e+19	6.362356412683586e+19	6.394067840468455e+19	6.396884318249153e+19	5.7942966350304395e+19	5.622412277137818e+19	6.457982372669794e+19	6.2443912877376455e+19
0.38	6.236544648469488e+19	6.339427502217531e+19	6.443252955469921e+19	6.5088589396218814e+19	6.219565699857453e+19	6.221824694293118e+19	6.552719516991619e+19	6.545239149631827e+19	6.10109677099184e+19	6.2761298168457224e+19	6.365343035597331e+19	6.346768335148524e+19	6.384093652820401e+19	6.389187732234937e+19	5.802295618046482e+19	5.625094707320249e+19	6.440844415708027e+19	6.231056278347322e+19
0.39	6.233555206975435e+19	6.333092648188059e+19	6.4347306673001734e+19	6.498250666762856e+19	6.2182059914039304e+19	6.220190201295582e+19	6.537969107655484e+19	6.53065732100326e+19	6.0958070824748425e+19	6.2695323064181146e+19	6.354488712366493e+19	6.330506446612233e+19	6.373504730693859e+19	6.380986778386768e+19	5.81057444296291e+19	5.629132408501448e+19	6.422959990064257e+19	6.217496031564356e+19
0.4	6.229962932646013e+19	6.325986775077257e+19	6.425426405993076e+19	6.486406053923974e+19	6.216436792234461e+19	6.218085222413742e+19	6.521843123011315e+19	6.514889836736595e+19	6.0900404935469195e+19	6.262463191007896e+19	6.343106675833291e+19	6.3135068300234105e+19	6.362223290881001e+19	6.372180856318853e+19	5.8188888285125665e+19	5.634246968803658e+19	6.404263188307105e+19	6.20363315849738e+19
0.41000000000000003	6.225654796989642e+19	6.318014599408969e+19	6.4152612720296575e+19	6.473279853492024e+19	6.214131438908182e+19	6.215364166391947e+19	6.5043017796934795e+19	6.4978959997098164e+19	6.083654406173781e+19	6.2548211107806855e+19	6.331108973631008e+19	6.29570596119485e+19	6.3501735729309204e+19	6.362670059259909e+19	5.827005467860878e+19	5.640164496485676e+19	6.384687981385681e+19	6.189388663578346e+19
0.42	6.220520725849775e+19	6.309082805430768e+19	6.404157766559151e+19	6.458828864737338e+19	6.211166300915212e+19	6.211885933736223e+19	6.485306106197082e+19	6.479635381748117e+19	6.076512641977825e+19	6.246506109887451e+19	6.318409054991302e+19	6.277041029629951e+19	6.337282177255362e+19	6.352355679332327e+19	5.834703273063757e+19	5.646617778139858e+19	6.364168488724673e+19	6.1746823298589204e+19
0.43	6.214454093040568e+19	6.29910042533737e+19	6.392040033367824e+19	6.443011987810155e+19	6.207421354839135e+19	6.207514860803408e+19	6.464817938973448e+19	6.4600678566811886e+19	6.068486036256345e+19	6.237420035743058e+19	6.3049220938890576e+19	6.257450213506189e+19	6.323478323388023e+19	6.341140636671945e+19	5.8417742383488614e+19	5.653348044266528e+19	6.3426392184896905e+19	6.159433055758123e+19
0.44	6.207352104705905e+19	6.287979150040657e+19	6.378834052530606e+19	6.425790252991561e+19	6.202780635099938e+19	6.202121480299261e+19	6.442799928116765e+19	6.439153636538789e+19	6.059452845460458e+19	6.2274668578073166e+19	6.2905652443065614e+19	6.236872911315117e+19	6.308694034861141e+19	6.328929835733664e+19	5.8480239598918615e+19	5.660106361566682e+19	6.32003528255363e+19	6.14355914681036e+19
0.45	6.199116082984411e+19	6.275633575274081e+19	6.3644677909153776e+19	6.407126829083535e+19	6.197132570605741e+19	6.1955831041087005e+19	6.4192155564792726e+19	6.416853314232188e+19	6.049298988234399e+19	6.216552914337847e+19	6.275257834547139e+19	6.215249933934428e+19	6.292864258538765e+19	6.315630453980166e+19	5.853271853274076e+19	5.666654678383571e+19	6.2962925917103686e+19	6.126978567380975e+19
0.46	6.189651659495409e+19	6.261981389306817e+19	6.348871315599127e+19	6.38698701539544e+19	6.190370218497662e+19	6.1877842385923965e+19	6.394029175932786e+19	6.393127916230562e+19	6.037918142272795e+19	6.204587097046163e+19	6.258921508585691e+19	6.192523661986601e+19	6.275926927253049e+19	6.301152169710302e+19	5.857351111353759e+19	5.67276655480172e+19	6.271348037445423e+19	6.109609158443496e+19
0.47000000000000003	6.178868890594953e+19	6.2469435097644196e+19	6.331976876935802e+19	6.365338222214117e+19	6.1823914074752e+19	6.1786168459179655e+19	6.367206064258222e+19	6.367938968781995e+19	6.025211720455126e+19	6.191480984605718e+19	6.2414803232080675e+19	6.1686381742026605e+19	6.257822975248842e+19	6.28540733703341e+19	5.860108445201019e+19	5.6782276121673155e+19	6.245139667059156e+19	6.0913688283345445e+19
0.48	6.16668230731311e+19	6.230444177994602e+19	6.313718968487122e+19	6.342149944927737e+19	6.1730988039868236e+19	6.167980467640989e+19	6.338712505796343e+19	6.3412485811416515e+19	6.01108875008519e+19	6.177148936550203e+19	6.222860810178664e+19	6.14353935314808e+19	6.238496316283394e+19	6.2683111169294475e+19	5.8614036493819355e+19	5.682835738462791e+19	6.217606859134998e+19	6.072175723918487e+19
0.49	6.153010913413009e+19	6.212411020076874e+19	6.294034371294935e+19	6.3173937371116855e+19	6.162399914922812e+19	6.155782228635734e+19	6.308515898537691e+19	6.313019549050795e+19	5.995465678733442e+19	6.161508159290663e+19	6.202992012904868e+19	6.117174975077832e+19	6.217893794288826e+19	6.249781573958071e+19	5.861109030563931e+19	5.686401086311862e+19	6.188690506249922e+19	6.0519483898137076e+19
0.5	6.137778145157292e+19	6.1927750839577666e+19	6.272862190046095e+19	6.29104318788236e+19	6.150207040421706e+19	6.141936740649771e+19	6.276584889777444e+19	6.2832154813628056e+19	5.97826612928801e+19	6.144478755810055e+19	6.181805507063693e+19	6.089494790872882e+19	6.195965116322716e+19	6.229739748506033e+19	5.859108735451825e+19	5.688745899673498e+19	6.158333211446835e+19	6.030605923276001e+19
0.51	6.120911806180115e+19	6.171470862312267e+19	6.250143888569332e+19	6.2630739086896325e+19	6.136437190067255e+19	6.126365925291338e+19	6.2428895418262176e+19	6.251800952241766e+19	5.9594206254973895e+19	6.125983770108388e+19	6.159235414444088e+19	6.060450604980347e+19	6.172662777146557e+19	6.208109714511528e+19	5.8552980107167056e+19	5.689704203755357e+19	6.126479504348674e+19	6.008068132028675e+19
0.52	6.102343990395751e+19	6.148436310603964e+19	6.225823331822513e+19	6.233463534459993e+19	6.1210119751757324e+19	6.108998776235829e+19	6.207401528565266e+19	6.218741680778627e+19	5.938866307650624e+19	6.10594923671883e+19	6.135218418865128e+19	6.0299963590480626e+19	6.147941984218998e+19	6.18481863240193e+19	5.84958242406355e+19	5.689121390569425e+19	6.093076081918935e+19	5.984255701806371e+19
0.53	6.0820110051777225e+19	6.123612869463572e+19	6.199846841091876e+19	6.2021917436314436e+19	6.103857489115535e+19	6.089771079944754e+19	6.170094362885325e+19	6.18400473919632e+19	5.91654665619269e+19	6.084304244643944e+19	6.109693792478925e+19	5.998088226529517e+19	6.12176059120424e+19	6.1597968065547756e+19	5.841877072073056e+19	5.686853730061556e+19	6.05807207780187e+19	5.959090379675582e+19
0.54	6.059853306160812e+19	6.096945499951888e+19	6.172163268548228e+19	6.169240301149242e+19	6.084904186715029e+19	6.068625113313285e+19	6.130943654272464e+19	6.147558790069802e+19	5.892411239095193e+19	6.060981023918767e+19	6.082603440081507e+19	5.964684723957019e+19	6.09407904730481e+19	6.1329777559699915e+19	5.832105797077698e+19	5.682767834039207e+19	6.021419362947713e+19	5.932495178348044e+19
0.55	6.03581545399079e+19	6.068382739544726e+19	6.142724096604163e+19	6.134593127931013e+19	6.0640867728464945e+19	6.045509335481027e+19	6.089927395025074e+19	6.109374352196436e+19	5.8664154967605445e+19	6.0359150617384124e+19	6.053891968254962e+19	5.929746843863119e+19	6.064860368856314e+19	6.1042983060532036e+19	5.820200432182355e+19	5.6767400973261726e+19	5.983072878893033e+19	5.904394605750693e+19
0.56	6.009846102206077e+19	6.0378767858002035e+19	6.111483566706391e+19	6.098236399673104e+19	6.04134410925752e+19	6.0203780896278086e+19	6.0470262728276795e+19	6.06942409394321e+19	5.838520576177113e+19	6.009045253732962e+19	6.023506785268325e+19	5.8932382134957646e+19	6.034070138689689e+19	6.073698708483136e+19	5.806100090672115e+19	5.668656137788496e+19	5.9429910036708155e+19	5.8747149230948e+19
0.5700000000000001	5.981898024206647e+19	6.005383613668871e+19	6.078398841294746e+19	6.060158677169095e+19	6.016619147683396e+19	5.993191328993342e+19	6.002224006691825e+19	6.027683152101715e+19	5.808693223993221e+19	5.98031409456751e+19	5.991398236688807e+19	5.855125282547861e+19	6.001676537789225e+19	6.041122795097081e+19	5.789750513491683e+19	5.6584102541674504e+19	5.901135948919677e+19	5.843384433632619e+19
0.58	5.951928185967586e+19	5.970863131309695e+19	6.0434302016796434e+19	6.020351069559519e+19	5.98985889623163e+19	5.963914379658205e+19	5.95550770262516e+19	5.984129473528043e+19	5.776905746154292e+19	5.949667910622785e+19	5.957519780613738e+19	5.8153775421312205e+19	5.967650412764045e+19	6.006518170601381e+19	5.7711034862340735e+19	5.645904918064968e+19	5.857474185393811e+19	5.810333803233726e+19
0.59	5.919897869802122e+19	5.9342793781040325e+19	6.006541283550293e+19	5.9788074311406174e+19	5.961014424991792e+19	5.932517750843387e+19	5.906868224826274e+19	5.9387441761634755e+19	5.743136039755382e+19	5.917057136098777e+19	5.921828205339518e+19	5.773967776195427e+19	5.931965381616736e+19	5.969836447721881e+19	5.750116335126608e+19	5.6310503139716735e+19	5.811976892789837e+19	5.775496412884967e+19
